Date,DayNumber,Day,Month,ShortMonth,CalendarMonthNumber,CalendarMonthLabel,CalendarYear,CalendarYearLabel,FiscalMonthNumber,FiscalMonthLabel,FiscalYear,FiscalYearLabel,ISOWeekNumber
04-12-2016 00:00,4,4,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
05-12-2016 00:00,5,5,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
06-12-2016 00:00,6,6,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
07-12-2016 00:00,7,7,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
08-12-2016 00:00,8,8,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
09-12-2016 00:00,9,9,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
10-12-2016 00:00,10,10,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
11-12-2016 00:00,11,11,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
12-12-2016 00:00,12,12,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
13-12-2016 00:00,13,13,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
14-12-2016 00:00,14,14,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
15-12-2016 00:00,15,15,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
16-12-2016 00:00,16,16,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
17-12-2016 00:00,17,17,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
18-12-2016 00:00,18,18,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
19-12-2016 00:00,19,19,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
20-12-2016 00:00,20,20,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
21-12-2016 00:00,21,21,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
22-12-2016 00:00,22,22,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
23-12-2016 00:00,23,23,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
24-12-2016 00:00,24,24,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
25-12-2016 00:00,25,25,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
26-12-2016 00:00,26,26,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
27-12-2016 00:00,27,27,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
28-12-2016 00:00,28,28,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
29-12-2016 00:00,29,29,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
30-12-2016 00:00,30,30,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
31-12-2016 00:00,31,31,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
11-02-2016 00:00,11,11,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
12-02-2016 00:00,12,12,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
13-02-2016 00:00,13,13,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
14-02-2016 00:00,14,14,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
15-02-2016 00:00,15,15,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
16-02-2016 00:00,16,16,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
17-02-2016 00:00,17,17,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
18-02-2016 00:00,18,18,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
19-02-2016 00:00,19,19,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
20-02-2016 00:00,20,20,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
21-02-2016 00:00,21,21,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
22-02-2016 00:00,22,22,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
23-02-2016 00:00,23,23,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
24-02-2016 00:00,24,24,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
25-02-2016 00:00,25,25,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
26-02-2016 00:00,26,26,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
27-02-2016 00:00,27,27,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
28-02-2016 00:00,28,28,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
29-02-2016 00:00,29,29,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,9
01-02-2016 00:00,1,1,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
02-02-2016 00:00,2,2,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
03-02-2016 00:00,3,3,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
04-02-2016 00:00,4,4,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
05-02-2016 00:00,5,5,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
06-02-2016 00:00,6,6,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
07-02-2016 00:00,7,7,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
08-02-2016 00:00,8,8,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
09-02-2016 00:00,9,9,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
10-02-2016 00:00,10,10,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
01-02-2016 00:00,1,1,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
02-02-2016 00:00,2,2,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
03-02-2016 00:00,3,3,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
04-02-2016 00:00,4,4,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
05-02-2016 00:00,5,5,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
06-02-2016 00:00,6,6,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
07-02-2016 00:00,7,7,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,5
08-02-2016 00:00,8,8,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
09-02-2016 00:00,9,9,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
10-02-2016 00:00,10,10,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
11-02-2016 00:00,11,11,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
12-02-2016 00:00,12,12,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
13-02-2016 00:00,13,13,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
14-02-2016 00:00,14,14,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
15-02-2016 00:00,15,15,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
16-02-2016 00:00,16,16,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
17-02-2016 00:00,17,17,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
18-02-2016 00:00,18,18,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
19-02-2016 00:00,19,19,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
20-02-2016 00:00,20,20,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
21-02-2016 00:00,21,21,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
22-02-2016 00:00,22,22,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
23-02-2016 00:00,23,23,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
24-02-2016 00:00,24,24,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
25-02-2016 00:00,25,25,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
26-02-2016 00:00,26,26,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
27-02-2016 00:00,27,27,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
28-02-2016 00:00,28,28,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,8
29-02-2016 00:00,29,29,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,9
11-04-2016 00:00,11,11,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
12-04-2016 00:00,12,12,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
13-04-2016 00:00,13,13,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
14-04-2016 00:00,14,14,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
15-04-2016 00:00,15,15,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
16-04-2016 00:00,16,16,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
17-04-2016 00:00,17,17,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
18-04-2016 00:00,18,18,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
19-04-2016 00:00,19,19,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
20-04-2016 00:00,20,20,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
21-04-2016 00:00,21,21,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
22-04-2016 00:00,22,22,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
23-04-2016 00:00,23,23,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
24-04-2016 00:00,24,24,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
25-04-2016 00:00,25,25,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
26-04-2016 00:00,26,26,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
27-04-2016 00:00,27,27,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
28-04-2016 00:00,28,28,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
29-04-2016 00:00,29,29,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
30-04-2016 00:00,30,30,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
01-04-2016 00:00,1,1,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,13
02-04-2016 00:00,2,2,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,13
03-04-2016 00:00,3,3,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,13
04-04-2016 00:00,4,4,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
05-04-2016 00:00,5,5,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
06-04-2016 00:00,6,6,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
07-04-2016 00:00,7,7,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
08-04-2016 00:00,8,8,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
09-04-2016 00:00,9,9,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
10-04-2016 00:00,10,10,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
01-04-2016 00:00,1,1,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,13
02-04-2016 00:00,2,2,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,13
03-04-2016 00:00,3,3,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,13
04-04-2016 00:00,4,4,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
05-04-2016 00:00,5,5,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
06-04-2016 00:00,6,6,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
07-04-2016 00:00,7,7,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
08-04-2016 00:00,8,8,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
09-04-2016 00:00,9,9,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
10-04-2016 00:00,10,10,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,14
11-04-2016 00:00,11,11,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
12-04-2016 00:00,12,12,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
13-04-2016 00:00,13,13,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
14-04-2016 00:00,14,14,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
15-04-2016 00:00,15,15,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
16-04-2016 00:00,16,16,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
17-04-2016 00:00,17,17,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
18-04-2016 00:00,18,18,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
19-04-2016 00:00,19,19,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
20-04-2016 00:00,20,20,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
21-04-2016 00:00,21,21,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
22-04-2016 00:00,22,22,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
23-04-2016 00:00,23,23,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
24-04-2016 00:00,24,24,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
25-04-2016 00:00,25,25,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
26-04-2016 00:00,26,26,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
27-04-2016 00:00,27,27,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
28-04-2016 00:00,28,28,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
29-04-2016 00:00,29,29,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
30-04-2016 00:00,30,30,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,17
11-06-2016 00:00,11,11,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
12-06-2016 00:00,12,12,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
13-06-2016 00:00,13,13,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
14-06-2016 00:00,14,14,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
15-06-2016 00:00,15,15,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
16-06-2016 00:00,16,16,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
17-06-2016 00:00,17,17,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
18-06-2016 00:00,18,18,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
19-06-2016 00:00,19,19,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
20-06-2016 00:00,20,20,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
21-06-2016 00:00,21,21,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
22-06-2016 00:00,22,22,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
23-06-2016 00:00,23,23,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
24-06-2016 00:00,24,24,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
25-06-2016 00:00,25,25,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
26-06-2016 00:00,26,26,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
27-06-2016 00:00,27,27,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
28-06-2016 00:00,28,28,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
29-06-2016 00:00,29,29,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
30-06-2016 00:00,30,30,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
01-06-2016 00:00,1,1,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
02-06-2016 00:00,2,2,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
03-06-2016 00:00,3,3,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
04-06-2016 00:00,4,4,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
05-06-2016 00:00,5,5,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
06-06-2016 00:00,6,6,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
07-06-2016 00:00,7,7,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
08-06-2016 00:00,8,8,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
09-06-2016 00:00,9,9,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
10-06-2016 00:00,10,10,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
01-06-2016 00:00,1,1,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
02-06-2016 00:00,2,2,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
03-06-2016 00:00,3,3,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
04-06-2016 00:00,4,4,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
05-06-2016 00:00,5,5,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,22
06-06-2016 00:00,6,6,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
07-06-2016 00:00,7,7,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
08-06-2016 00:00,8,8,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
09-06-2016 00:00,9,9,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
10-06-2016 00:00,10,10,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
11-06-2016 00:00,11,11,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
12-06-2016 00:00,12,12,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
13-06-2016 00:00,13,13,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
14-06-2016 00:00,14,14,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
15-06-2016 00:00,15,15,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
16-06-2016 00:00,16,16,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
17-06-2016 00:00,17,17,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
18-06-2016 00:00,18,18,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
19-06-2016 00:00,19,19,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
20-06-2016 00:00,20,20,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
21-06-2016 00:00,21,21,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
22-06-2016 00:00,22,22,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
23-06-2016 00:00,23,23,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
24-06-2016 00:00,24,24,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
25-06-2016 00:00,25,25,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
26-06-2016 00:00,26,26,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
27-06-2016 00:00,27,27,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
28-06-2016 00:00,28,28,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
29-06-2016 00:00,29,29,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
30-06-2016 00:00,30,30,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,26
01-09-2016 00:00,1,1,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,35
02-09-2016 00:00,2,2,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,35
03-09-2016 00:00,3,3,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,35
04-09-2016 00:00,4,4,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,35
26-09-2016 00:00,26,26,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
27-09-2016 00:00,27,27,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
28-09-2016 00:00,28,28,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
29-09-2016 00:00,29,29,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
30-09-2016 00:00,30,30,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,39
11-09-2016 00:00,11,11,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
05-09-2016 00:00,5,5,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
06-09-2016 00:00,6,6,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
07-09-2016 00:00,7,7,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
08-09-2016 00:00,8,8,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
09-09-2016 00:00,9,9,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
10-09-2016 00:00,10,10,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
12-09-2016 00:00,12,12,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
13-09-2016 00:00,13,13,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
14-09-2016 00:00,14,14,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
15-09-2016 00:00,15,15,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
16-09-2016 00:00,16,16,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
